player_id,last_season,current_club_id,name,pretty_name,country_of_birth,country_of_citizenship,date_of_birth,position,sub_position,foot,height_in_cm,market_value_in_gbp,highest_market_value_in_gbp,url
35529,2018,128,jeffrey-sarpong,Jeffrey Sarpong,Netherlands,Netherlands,8/3/1988,Attack,Right Winger,Right,176,248000,900000,https://www.transfermarkt.co.uk/jeffrey-sarpong/profil/spieler/35529
204453,2018,128,brito,Brito,Portugal,Cape Verde,11/16/1987,Attack,Right Winger,Right,178,135000,675000,https://www.transfermarkt.co.uk/brito/profil/spieler/204453
416492,2018,128,okan-suleiman,Okan Suleiman,Greece,Greece,3/4/2000,Attack,Left Winger,Left,173,90000,135000,https://www.transfermarkt.co.uk/okan-suleiman/profil/spieler/416492
282631,2018,6418,nicolas-mana,Nicolas Mana,Argentina,Argentina,3/25/1994,Attack,Right Winger,Right,178,338000,675000,https://www.transfermarkt.co.uk/nicolas-mana/profil/spieler/282631
416484,2018,128,dimitrios-meliopoulos,Dimitrios Meliopoulos,Greece,Greece,3/22/2000,Midfield,Defensive Midfield,Left,184,,540000,https://www.transfermarkt.co.uk/dimitrios-meliopoulos/profil/spieler/416484
448915,2018,6418,georgios-vakrakos,Georgios Vakrakos,Greece,Greece,10/18/1997,Attack,Centre-Forward,,186,90000,90000,https://www.transfermarkt.co.uk/georgios-vakrakos/profil/spieler/448915
206950,2018,128,salimo-sylla,Salimo Sylla,France,France,1/25/1994,Defender,Left-Back,Left,170,293000,450000,https://www.transfermarkt.co.uk/salimo-sylla/profil/spieler/206950
331208,2018,128,petros-orfanidis,Petros Orfanidis,Greece,Greece,3/23/1996,Midfield,Attacking Midfield,Left,179,180000,315000,https://www.transfermarkt.co.uk/petros-orfanidis/profil/spieler/331208
365248,2018,128,okan-chatziterzoglou,Okan Chatziterzoglou,Greece,Greece,3/5/1996,Defender,Centre-Back,Right,187,113000,270000,https://www.transfermarkt.co.uk/okan-chatziterzoglou/profil/spieler/365248
391048,2018,749,emanuele-fenderico,Emanuele Fenderico,Italy,Italy,3/4/1999,Goalkeeper,Goalkeeper,,0,,68000,https://www.transfermarkt.co.uk/emanuele-fenderico/profil/spieler/391048
22140,2018,749,domenico-maietta,Domenico Maietta,Italy,Italy,8/3/1982,Defender,Centre-Back,Right,185,,900000,https://www.transfermarkt.co.uk/domenico-maietta/profil/spieler/22140
315857,2018,749,marco-curto,Marco Curto,Italy,Italy,1/5/1999,Defender,Centre-Back,Right,191,225000,225000,https://www.transfermarkt.co.uk/marco-curto/profil/spieler/315857
45565,2018,749,luca-antonelli,Luca Antonelli,Italy,Italy,2/11/1987,Defender,Left-Back,Left,184,135000,7200000,https://www.transfermarkt.co.uk/luca-antonelli/profil/spieler/45565
529595,2018,6418,nikolaos-kousiadis,Nikolaos Kousiadis,Greece,Greece,5/20/1997,Goalkeeper,Goalkeeper,,194,135000,135000,https://www.transfermarkt.co.uk/nikolaos-kousiadis/profil/spieler/529595
475149,2018,749,marco-imperiale,Marco Imperiale,Italy,Italy,5/1/1999,Defender,Left-Back,Left,182,180000,180000,https://www.transfermarkt.co.uk/marco-imperiale/profil/spieler/475149
88705,2018,862,michele-rigione,Michele Rigione,Italy,Italy,3/7/1991,Defender,Centre-Back,Right,185,225000,315000,https://www.transfermarkt.co.uk/michele-rigione/profil/spieler/88705
472271,2018,862,thadee-kaleba,Thadee Kaleba,,France,4/20/1999,Defender,Centre-Back,Right,186,,68000,https://www.transfermarkt.co.uk/thadee-kaleba/profil/spieler/472271
402581,2018,252,thomas-rodriguez,Thomas Rodriguez,Chile,Chile,4/5/1996,Attack,Right Winger,Right,184,405000,1080000,https://www.transfermarkt.co.uk/thomas-rodriguez/profil/spieler/402581
285754,2018,6574,pietro-cianci,Pietro Cianci,Italy,Italy,2/2/1996,Attack,Centre-Forward,Left,196,225000,248000,https://www.transfermarkt.co.uk/pietro-cianci/profil/spieler/285754
320456,2018,6574,giacomo-zecca,Giacomo Zecca,Italy,Italy,7/6/1997,Attack,Right Winger,Right,185,135000,180000,https://www.transfermarkt.co.uk/giacomo-zecca/profil/spieler/320456
426179,2018,6574,andrea-cisco,Andrea Cisco,Italy,Italy,10/8/1998,Attack,Left Winger,Right,186,135000,180000,https://www.transfermarkt.co.uk/andrea-cisco/profil/spieler/426179
372720,2018,6574,nicholas-pierini,Nicholas Pierini,Italy,Italy,8/6/1998,Attack,Left Winger,Right,176,360000,810000,https://www.transfermarkt.co.uk/nicholas-pierini/profil/spieler/372720
102470,2018,6574,antonino-ragusa,Antonino Ragusa,Italy,Italy,3/27/1990,Attack,Left Winger,Right,183,360000,1800000,https://www.transfermarkt.co.uk/antonino-ragusa/profil/spieler/102470
284636,2018,6574,giovanni-sbrissa,Giovanni Sbrissa,Italy,Italy,9/25/1996,Midfield,Central Midfield,Right,185,90000,720000,https://www.transfermarkt.co.uk/giovanni-sbrissa/profil/spieler/284636
164020,2018,6574,marco-pinato,Marco Pinato,Italy,Italy,1/9/1995,Midfield,Central Midfield,Left,175,450000,900000,https://www.transfermarkt.co.uk/marco-pinato/profil/spieler/164020
340075,2018,6574,jeremie-broh,Jeremie Broh,Italy,Italy,3/21/1997,Midfield,Central Midfield,Right,180,360000,720000,https://www.transfermarkt.co.uk/jeremie-broh/profil/spieler/340075
601877,2018,398,luan-capanni,Luan Capanni,Brazil,Brazil,5/29/2000,Attack,Centre-Forward,Right,190,90000,90000,https://www.transfermarkt.co.uk/luan-capanni/profil/spieler/601877
395739,2018,252,kevin-piscopo,Kevin Piscopo,Italy,Italy,2/6/1998,Attack,Second Striker,Right,181,180000,203000,https://www.transfermarkt.co.uk/kevin-piscopo/profil/spieler/395739
209936,2018,6574,ettore-gliozzi,Ettore Gliozzi,Italy,Italy,9/23/1995,Attack,Centre-Forward,Right,186,450000,450000,https://www.transfermarkt.co.uk/ettore-gliozzi/profil/spieler/209936
242965,2018,398,mamadou-tounkara,Mamadou Tounkara,Spain,Senegal,1/19/1996,Attack,Centre-Forward,Right,184,315000,450000,https://www.transfermarkt.co.uk/mamadou-tounkara/profil/spieler/242965
289065,2018,398,simone-palombi,Simone Palombi,Italy,Italy,4/23/1996,Attack,Centre-Forward,Right,182,450000,810000,https://www.transfermarkt.co.uk/simone-palombi/profil/spieler/289065
321065,2018,12,edoardo-soleri,Edoardo Soleri,Italy,Italy,10/19/1997,Attack,Centre-Forward,Right,192,158000,315000,https://www.transfermarkt.co.uk/edoardo-soleri/profil/spieler/321065
440718,2018,252,michele-emmausso,Michele Emmausso,Italy,Italy,8/4/1997,Attack,Right Winger,Right,181,113000,158000,https://www.transfermarkt.co.uk/michele-emmausso/profil/spieler/440718
340427,2018,12,zan-celar,Zan Celar,Slovenia,Slovenia,3/14/1999,Attack,Centre-Forward,Right,186,585000,720000,https://www.transfermarkt.co.uk/zan-celar/profil/spieler/340427
459095,2018,398,alessandro-cerbara,Alessandro Cerbara,Italy,Italy,3/3/2001,Attack,Right Winger,Right,179,23000,23000,https://www.transfermarkt.co.uk/alessandro-cerbara/profil/spieler/459095
337715,2018,12,umar-sadiq,Umar Sadiq,Nigeria,Nigeria,2/2/1997,Attack,Centre-Forward,Right,192,16200000,16200000,https://www.transfermarkt.co.uk/umar-sadiq/profil/spieler/337715
339782,2018,398,alessandro-rossi,Alessandro Rossi,Italy,Italy,1/3/1997,Attack,Centre-Forward,Right,184,180000,450000,https://www.transfermarkt.co.uk/alessandro-rossi/profil/spieler/339782
415454,2018,12,keba-coly,Keba Coly,Senegal,Senegal,2/20/1998,Attack,Left Winger,Right,184,23000,113000,https://www.transfermarkt.co.uk/keba-coly/profil/spieler/415454
337809,2018,800,simone-mazzocchi,Simone Mazzocchi,Italy,Italy,8/17/1998,Attack,Centre-Forward,Right,178,450000,495000,https://www.transfermarkt.co.uk/simone-mazzocchi/profil/spieler/337809
162952,2018,800,gaetano-monachello,Gaetano Monachello,Italy,Italy,3/3/1994,Attack,Centre-Forward,Left,185,180000,900000,https://www.transfermarkt.co.uk/gaetano-monachello/profil/spieler/162952
254708,2018,800,giacomo-parigi,Giacomo Parigi,Italy,Italy,6/18/1996,Attack,Centre-Forward,Right,185,68000,113000,https://www.transfermarkt.co.uk/giacomo-parigi/profil/spieler/254708
264514,2018,800,luca-vido,Luca Vido,Italy,Italy,2/3/1997,Attack,Centre-Forward,Right,182,1260000,2250000,https://www.transfermarkt.co.uk/luca-vido/profil/spieler/264514
315850,2018,800,marco-tumminello,Marco Tumminello,Italy,Italy,11/6/1998,Attack,Centre-Forward,Left,180,630000,2250000,https://www.transfermarkt.co.uk/marco-tumminello/profil/spieler/315850
379163,2018,6574,marius-marin,Marius Marin,Romania,Romania,8/30/1998,Midfield,Central Midfield,Right,180,2700000,2700000,https://www.transfermarkt.co.uk/marius-marin/profil/spieler/379163
287710,2018,800,gabriel-lunetta,Gabriel Lunetta,Italy,Italy,8/10/1996,Attack,Left Winger,Left,186,225000,225000,https://www.transfermarkt.co.uk/gabriel-lunetta/profil/spieler/287710
459151,2018,800,nicolo-cambiaghi,Nicolo Cambiaghi,Italy,Italy,12/28/2000,Attack,Left Winger,Right,173,540000,540000,https://www.transfermarkt.co.uk/nicolo-cambiaghi/profil/spieler/459151
315856,2018,800,christian-capone,Christian Capone,Italy,Italy,4/28/1999,Attack,Left Winger,Right,183,540000,1350000,https://www.transfermarkt.co.uk/christian-capone/profil/spieler/315856
392961,2018,800,denis-hergheligiu,Denis Hergheligiu,Italy,Romania,12/9/1999,Midfield,Central Midfield,Left,185,90000,90000,https://www.transfermarkt.co.uk/denis-hergheligiu/profil/spieler/392961
287737,2018,800,tiziano-tulissi,Tiziano Tulissi,Italy,Italy,7/22/1997,Attack,Right Winger,Left,174,180000,360000,https://www.transfermarkt.co.uk/tiziano-tulissi/profil/spieler/287737
369381,2018,800,modou-badjie,Modou Badjie,The Gambia,The Gambia,1/2/1997,Midfield,Central Midfield,Left,183,,45000,https://www.transfermarkt.co.uk/modou-badjie/profil/spieler/369381
197744,2018,800,nicolo-fazzi,Nicolo Fazzi,Italy,Italy,3/2/1995,Midfield,Right Midfield,Right,183,225000,360000,https://www.transfermarkt.co.uk/nicolo-fazzi/profil/spieler/197744
459149,2018,800,lorenzo-peli,Lorenzo Peli,Italy,Italy,1/24/2000,Attack,Right Winger,Right,173,158000,180000,https://www.transfermarkt.co.uk/lorenzo-peli/profil/spieler/459149
204659,2018,800,isnik-alimi,Isnik Alimi,Macedonia,Albania,2/2/1994,Midfield,Central Midfield,Left,186,315000,315000,https://www.transfermarkt.co.uk/isnik-alimi/profil/spieler/204659
238986,2018,800,mario-pugliese,Mario Pugliese,Italy,Italy,3/26/1996,Midfield,Central Midfield,Right,178,113000,225000,https://www.transfermarkt.co.uk/mario-pugliese/profil/spieler/238986
392959,2018,800,andrea-colpani,Andrea Colpani,Italy,Italy,5/11/1999,Midfield,Central Midfield,Left,184,1800000,1800000,https://www.transfermarkt.co.uk/andrea-colpani/profil/spieler/392959
346560,2018,800,alessandro-mallamo,Alessandro Mallamo,Italy,Italy,3/22/1999,Midfield,Central Midfield,Right,174,293000,315000,https://www.transfermarkt.co.uk/alessandro-mallamo/profil/spieler/346560
390725,2018,6574,andrea-masetti,Andrea Masetti,Italy,Italy,3/20/1998,Defender,Left-Back,Left,182,90000,135000,https://www.transfermarkt.co.uk/andrea-masetti/profil/spieler/390725
409553,2018,252,franco-ferrari,Franco Ferrari,Argentina,Italy,8/10/1995,Attack,Centre-Forward,Right,193,270000,270000,https://www.transfermarkt.co.uk/franco-ferrari/profil/spieler/409553
337387,2018,800,nicolas-la-vigna,Nicolas La Vigna,Italy,Italy,6/20/1997,Midfield,Defensive Midfield,Right,173,23000,158000,https://www.transfermarkt.co.uk/nicolas-la-vigna/profil/spieler/337387
297630,2018,800,marco-carraro,Marco Carraro,Italy,Italy,1/9/1998,Midfield,Defensive Midfield,Both,187,810000,1490000,https://www.transfermarkt.co.uk/marco-carraro/profil/spieler/297630
397224,2018,800,alberto-carminati,Alberto Carminati,Italy,Italy,1/14/1999,Defender,Right-Back,Right,180,45000,68000,https://www.transfermarkt.co.uk/alberto-carminati/profil/spieler/397224
301239,2018,800,christian-mora,Christian Mora,Italy,Italy,12/31/1997,Defender,Right-Back,Right,184,180000,225000,https://www.transfermarkt.co.uk/christian-mora/profil/spieler/301239
394875,2018,800,federico-chiossi,Federico Chiossi,Italy,Italy,3/12/1999,0,midfield,Right,181,45000,113000,https://www.transfermarkt.co.uk/federico-chiossi/profil/spieler/394875
337390,2018,800,tommaso-tentoni,Tommaso Tentoni,Italy,Italy,6/10/1997,Midfield,Central Midfield,Right,176,135000,180000,https://www.transfermarkt.co.uk/tommaso-tentoni/profil/spieler/337390
392956,2018,800,enrico-del-prato,Enrico Del Prato,Italy,Italy,11/10/1999,Defender,Right-Back,Right,183,1620000,1620000,https://www.transfermarkt.co.uk/enrico-del-prato/profil/spieler/392956
197468,2018,800,davide-agazzi,Davide Agazzi,Italy,Italy,6/2/1993,Midfield,Central Midfield,Right,173,270000,720000,https://www.transfermarkt.co.uk/davide-agazzi/profil/spieler/197468
320658,2018,800,alessandro-eleuteri,Alessandro Eleuteri,Italy,Italy,6/8/1998,Defender,Right-Back,Right,181,90000,225000,https://www.transfermarkt.co.uk/alessandro-eleuteri/profil/spieler/320658
352663,2018,800,lorenzo-migliorelli,Lorenzo Migliorelli,Italy,Italy,5/3/1998,Defender,Left-Back,Left,182,68000,158000,https://www.transfermarkt.co.uk/lorenzo-migliorelli/profil/spieler/352663
392958,2018,800,enrico-zanoni,Enrico Zanoni,Italy,Italy,8/23/1999,Defender,Left-Back,Left,184,23000,90000,https://www.transfermarkt.co.uk/enrico-zanoni/profil/spieler/392958
358753,2018,800,patrick-asmah,Patrick Asmah,,Ghana,1/25/1996,Defender,Left-Back,Left,172,68000,270000,https://www.transfermarkt.co.uk/patrick-asmah/profil/spieler/358753
389581,2018,800,eyob-zambataro,Eyob Zambataro,Ethiopia,Italy,8/18/1998,Defender,Left-Back,Both,176,203000,203000,https://www.transfermarkt.co.uk/eyob-zambataro/profil/spieler/389581
389578,2018,800,thomas-bolis,Thomas Bolis,Italy,Italy,8/2/1998,Midfield,Defensive Midfield,Right,184,45000,180000,https://www.transfermarkt.co.uk/thomas-bolis/profil/spieler/389578
392586,2018,800,stefano-marchetti,Stefano Marchetti,Italy,Italy,4/22/1998,Defender,Centre-Back,Right,189,180000,180000,https://www.transfermarkt.co.uk/stefano-marchetti/profil/spieler/392586
337383,2018,800,andrea-boffelli,Andrea Boffelli,Italy,Italy,3/14/1997,Defender,Centre-Back,Left,0,248000,270000,https://www.transfermarkt.co.uk/andrea-boffelli/profil/spieler/337383
200192,2018,800,fabio-eguelfi,Fabio Eguelfi,Italy,Italy,1/19/1995,Defender,Left-Back,Left,178,180000,720000,https://www.transfermarkt.co.uk/fabio-eguelfi/profil/spieler/200192
385394,2018,800,alberto-dossena,Alberto Dossena,Italy,Italy,10/13/1998,Defender,Centre-Back,Right,195,270000,360000,https://www.transfermarkt.co.uk/alberto-dossena/profil/spieler/385394
226080,2018,800,anton-kresic,Anton Kresic,Germany,Croatia,1/29/1996,Defender,Centre-Back,Right,198,540000,540000,https://www.transfermarkt.co.uk/anton-kresic/profil/spieler/226080
163600,2018,800,emanuele-suagher,Emanuele Suagher,Italy,Italy,11/26/1992,Defender,Centre-Back,Right,192,248000,720000,https://www.transfermarkt.co.uk/emanuele-suagher/profil/spieler/163600
357995,2018,800,davide-bettella,Davide Bettella,Italy,Italy,4/7/2000,Defender,Centre-Back,Right,185,2069999,3600000,https://www.transfermarkt.co.uk/davide-bettella/profil/spieler/357995
417515,2018,800,mbaye-seck,Mbaye Seck,Senegal,Senegal,11/27/1998,Defender,Left-Back,Left,178,45000,68000,https://www.transfermarkt.co.uk/mbaye-seck/profil/spieler/417515
392951,2018,800,roberto-taliento,Roberto Taliento,Italy,Italy,7/8/1999,Goalkeeper,Goalkeeper,Right,186,45000,113000,https://www.transfermarkt.co.uk/roberto-taliento/profil/spieler/392951
346528,2018,800,stefano-mazzini,Stefano Mazzini,Italy,Italy,12/6/1998,Goalkeeper,Goalkeeper,Right,191,135000,158000,https://www.transfermarkt.co.uk/stefano-mazzini/profil/spieler/346528
337388,2018,800,roberto-ranieri,Roberto Ranieri,Italy,Italy,4/29/1997,Midfield,Central Midfield,Right,171,270000,270000,https://www.transfermarkt.co.uk/roberto-ranieri/profil/spieler/337388
395102,2018,800,alessandro-santopadre,Alessandro Santopadre,Italy,Italy,10/4/1998,Goalkeeper,Goalkeeper,Left,185,45000,90000,https://www.transfermarkt.co.uk/alessandro-santopadre/profil/spieler/395102
392953,2018,800,alberto-alari,Alberto Alari,Italy,Italy,1/21/1999,Defender,Centre-Back,Left,188,90000,90000,https://www.transfermarkt.co.uk/alberto-alari/profil/spieler/392953
340447,2018,12,emanuele-spinozzi,Emanuele Spinozzi,Italy,Italy,7/23/1998,Midfield,Central Midfield,Right,178,113000,180000,https://www.transfermarkt.co.uk/emanuele-spinozzi/profil/spieler/340447
392964,2018,800,emmanuel-latte-lath,Emmanuel Latte Lath,Cote d'Ivoire,Cote d'Ivoire,1/2/1999,Attack,Centre-Forward,Right,177,270000,270000,https://www.transfermarkt.co.uk/emmanuel-latte-lath/profil/spieler/392964
315844,2018,12,alessandro-bordin,Alessandro Bordin,Italy,Italy,8/1/1998,Midfield,Central Midfield,Right,176,113000,180000,https://www.transfermarkt.co.uk/alessandro-bordin/profil/spieler/315844
315568,2018,12,lorenzo-di-livio,Lorenzo Di Livio,Italy,Italy,1/11/1997,Midfield,Attacking Midfield,Right,175,180000,180000,https://www.transfermarkt.co.uk/lorenzo-di-livio/profil/spieler/315568
421871,2018,12,salvatore-pezzella,Salvatore Pezzella,Italy,Italy,3/11/2000,Midfield,Defensive Midfield,Right,178,270000,315000,https://www.transfermarkt.co.uk/salvatore-pezzella/profil/spieler/421871
319180,2018,12,andrea-marcucci,Andrea Marcucci,Italy,Italy,2/7/1999,Midfield,Defensive Midfield,Right,172,135000,270000,https://www.transfermarkt.co.uk/andrea-marcucci/profil/spieler/319180
340437,2018,12,andrea-paolelli,Andrea Paolelli,Italy,Italy,7/31/1997,Defender,Right-Back,Right,183,23000,135000,https://www.transfermarkt.co.uk/andrea-paolelli/profil/spieler/340437
460757,2018,12,francesco-semeraro,Francesco Semeraro,Italy,Italy,5/1/2001,Defender,Left-Back,Left,176,135000,180000,https://www.transfermarkt.co.uk/francesco-semeraro/profil/spieler/460757
5947,2018,12,daniele-de-rossi,Daniele De Rossi,Italy,Italy,7/24/1983,Midfield,Defensive Midfield,Both,184,,34200000,https://www.transfermarkt.co.uk/daniele-de-rossi/profil/spieler/5947
392444,2018,12,riccardo-cargnelutti,Riccardo Cargnelutti,Italy,Italy,2/8/1999,Defender,Centre-Back,Right,0,158000,158000,https://www.transfermarkt.co.uk/riccardo-cargnelutti/profil/spieler/392444
